"state_alpha2","year","race","mu","dimension"
"OK","1973","1",0.556957497869708,"all"
"OR","1973","1",0.531500241059211,"all"
"PA","1973","1",0.534081234851318,"all"
"RI","1973","1",0.509337448539152,"all"
"SC","1973","1",0.549546355143386,"all"
"SD","1973","1",0.504769619094824,"all"
"TN","1973","1",0.547694388117437,"all"
"TX","1973","1",0.553864069412767,"all"
"UT","1973","1",0.531825919258168,"all"
"VT","1973","1",0.509712350600516,"all"
"VA","1973","1",0.548647405755039,"all"
"WA","1973","1",0.532097318559478,"all"
"WV","1973","1",0.553402666711133,"all"
"WI","1973","1",0.52574219276299,"all"
"WY","1973","1",0.535039585559771,"all"
"all","1973","1",0.532276648406464,"all"
"AL","1974","1",0.555482187101099,"all"
"AK","1974","1",0.540243664647576,"all"
"AZ","1974","1",0.538652054620652,"all"
"AR","1974","1",0.564187709290628,"all"
"CA","1974","1",0.536121756213131,"all"
"CO","1974","1",0.537162440845345,"all"
"CT","1974","1",0.514912476680397,"all"
"DE","1974","1",0.558342339634729,"all"
"DC","1974","1",0.533012668311772,"all"
"FL","1974","1",0.558773712011527,"all"
"GA","1974","1",0.556195987796299,"all"
"HI","1974","1",0.535528553906806,"all"
"ID","1974","1",0.541905588461012,"all"
"IL","1974","1",0.530309824805981,"all"
"IN","1974","1",0.533510599582966,"all"
"IA","1974","1",0.513833305462433,"all"
"KS","1974","1",0.511682776945453,"all"
"KY","1974","1",0.553819026069264,"all"
"LA","1974","1",0.562766515055868,"all"
"ME","1974","1",0.518964230169544,"all"
"MD","1974","1",0.55605328540356,"all"
"MA","1974","1",0.515446909409167,"all"
"MI","1974","1",0.532145700836892,"all"
"MN","1974","1",0.51107800888454,"all"
"MS","1974","1",0.555449668225971,"all"
"MO","1974","1",0.510486937247312,"all"
"MT","1974","1",0.540667834459621,"all"
"NE","1974","1",0.513173461661956,"all"
"NV","1974","1",0.545244071555319,"all"
"NH","1974","1",0.517226195045555,"all"
"NJ","1974","1",0.537389111710083,"all"
"NM","1974","1",0.538481073333388,"all"
"NY","1974","1",0.535852329228687,"all"
"NC","1974","1",0.556697402101769,"all"
"ND","1974","1",0.510597966612332,"all"
"OH","1974","1",0.532876385599958,"all"
"OK","1974","1",0.563605827874859,"all"
"OR","1974","1",0.538054372270066,"all"
"PA","1974","1",0.540763759566151,"all"
"RI","1974","1",0.515860815998326,"all"
"SC","1974","1",0.556215495115391,"all"
"SD","1974","1",0.511458708248395,"all"
"TN","1974","1",0.554445608674797,"all"
"TX","1974","1",0.56042743170066,"all"
"UT","1974","1",0.538403165220576,"all"
"VT","1974","1",0.516310875952645,"all"
"VA","1974","1",0.555104245802277,"all"
"WA","1974","1",0.538599591605318,"all"
"WV","1974","1",0.56021302682578,"all"
"WI","1974","1",0.532449960644382,"all"
"WY","1974","1",0.541671719423323,"all"
"all","1974","1",0.538977251238014,"all"
"AL","1975","1",0.585763274782183,"all"
"AK","1975","1",0.570556179502981,"all"
"AZ","1975","1",0.569117271582449,"all"
"AR","1975","1",0.594456241319193,"all"
"CA","1975","1",0.56642984107566,"all"
"CO","1975","1",0.567339760284756,"all"
"CT","1975","1",0.545453745068678,"all"
"DE","1975","1",0.588601375432964,"all"
"DC","1975","1",0.562245981664074,"all"
"FL","1975","1",0.588980819100269,"all"
"GA","1975","1",0.586484416660366,"all"
"HI","1975","1",0.56584731342565,"all"
"ID","1975","1",0.572215810469048,"all"
"IL","1975","1",0.560831884747518,"all"
"IN","1975","1",0.564171054418266,"all"
"IA","1975","1",0.544583887879791,"all"
"KS","1975","1",0.542274371068868,"all"
"KY","1975","1",0.584353611696466,"all"
"LA","1975","1",0.592900434261282,"all"
"ME","1975","1",0.549812648330172,"all"
"MD","1975","1",0.58615437711136,"all"
"MA","1975","1",0.545929487644918,"all"
"MI","1975","1",0.56282096098251,"all"
"MN","1975","1",0.541763543869679,"all"
"MS","1975","1",0.585668126664553,"all"
"MO","1975","1",0.541345479277631,"all"
"MT","1975","1",0.57104372586395,"all"
"NE","1975","1",0.543744316799468,"all"
"NV","1975","1",0.57556568089546,"all"
"NH","1975","1",0.547871774340619,"all"
"NJ","1975","1",0.567794482937675,"all"
"NM","1975","1",0.568961774938629,"all"
"NY","1975","1",0.566266776350314,"all"
"NC","1975","1",0.586986387693782,"all"
"ND","1975","1",0.541224727722725,"all"
"OH","1975","1",0.563509316532033,"all"
"OK","1975","1",0.59373973577433,"all"
"OR","1975","1",0.568443609178644,"all"
"PA","1975","1",0.571247140795134,"all"
"RI","1975","1",0.546428976393039,"all"
"SC","1975","1",0.586492189140023,"all"
"SD","1975","1",0.542212434371848,"all"
"TN","1975","1",0.584827157646775,"all"
"TX","1975","1",0.590538134028518,"all"
"UT","1975","1",0.5688114217015,"all"
"VT","1975","1",0.546940638522293,"all"
"VA","1975","1",0.585182562699563,"all"
"WA","1975","1",0.568930329230668,"all"
"WV","1975","1",0.590570907016879,"all"
"WI","1975","1",0.563047317526888,"all"
"WY","1975","1",0.572096578598744,"all"
"all","1975","1",0.569475639876378,"all"
"AL","1976","1",0.574104086705458,"all"
"AK","1976","1",0.558681200048585,"all"
"AZ","1976","1",0.5573138631609,"all"
"AR","1976","1",0.583000286065863,"all"
"CA","1976","1",0.554416881093099,"all"
"CO","1976","1",0.555253238105687,"all"
"CT","1976","1",0.533367150293762,"all"
"DE","1976","1",0.577021710995005,"all"
"DC","1976","1",0.549123492530757,"all"
"FL","1976","1",0.577353149990599,"all"
"GA","1976","1",0.574855070440442,"all"
"HI","1976","1",0.553873242205777,"all"
"ID","1976","1",0.560298363827432,"all"
"IL","1976","1",0.54891974446872,"all"
"IN","1976","1",0.552436254286202,"all"
"IA","1976","1",0.532672142489559,"all"
"KS","1976","1",0.530197764416315,"all"
"KY","1976","1",0.572883408832958,"all"
"LA","1976","1",0.581296035812454,"all"
"ME","1976","1",0.538043105037239,"all"
"MD","1976","1",0.574362999937648,"all"
"MA","1976","1",0.533792072782322,"all"
"MI","1976","1",0.551080790078464,"all"
"MN","1976","1",0.529769866459134,"all"
"MS","1976","1",0.573954497942442,"all"
"MO","1976","1",0.52949829629873,"all"
"MT","1976","1",0.559189010445192,"all"
"NE","1976","1",0.53165699346696,"all"
"NV","1976","1",0.563747454765648,"all"
"NH","1976","1",0.535908885009832,"all"
"NJ","1976","1",0.55589497236223,"all"
"NM","1976","1",0.557159114978533,"all"
"NY","1976","1",0.554348352775933,"all"
"NC","1976","1",0.575359713427077,"all"
"ND","1976","1",0.529137763078458,"all"
"OH","1976","1",0.551741027295776,"all"
"OK","1976","1",0.582160362875686,"all"
"OR","1976","1",0.556553530365195,"all"
"PA","1976","1",0.559473511055862,"all"
"RI","1976","1",0.534336618459559,"all"
"SC","1976","1",0.574847070094761,"all"
"SD","1976","1",0.530271238193233,"all"
"TN","1976","1",0.573236541949127,"all"
"TX","1976","1",0.578850248850516,"all"
"UT","1976","1",0.55695119198731,"all"
"VT","1976","1",0.534951340883997,"all"
"VA","1976","1",0.573341874012583,"all"
"WA","1976","1",0.556995709588785,"all"
"WV","1976","1",0.579088747460312,"all"
"WI","1976","1",0.551240234119832,"all"
"WY","1976","1",0.560307016137751,"all"
"all","1976","1",0.557727044316455,"all"
"AL","1977","1",0.629654680615686,"all"
"AK","1977","1",0.614680178827715,"all"
"AZ","1977","1",0.613507838839023,"all"
"AR","1977","1",0.638257581123702,"all"
"CA","1977","1",0.610542768209574,"all"
"CO","1977","1",0.611241724553886,"all"
"CT","1977","1",0.590175323023322,"all"
"DE","1977","1",0.632441725545429,"all"
"DC","1977","1",0.604211512152053,"all"
"FL","1977","1",0.632736717535363,"all"
"GA","1977","1",0.630383074094983,"all"
"HI","1977","1",0.610001223961769,"all"
"ID","1977","1",0.616289776139627,"all"
"IL","1977","1",0.605360419868186,"all"
"IN","1977","1",0.608928218644695,"all"
"IA","1977","1",0.589703410426214,"all"
"KS","1977","1",0.587124509178482,"all"
"KY","1977","1",0.628703133373455,"all"
"LA","1977","1",0.636481913501403,"all"
"ME","1977","1",0.595053179049228,"all"
"MD","1977","1",0.629716720297347,"all"
"MA","1977","1",0.590531297246571,"all"
"MI","1977","1",0.607619789655171,"all"
"MN","1977","1",0.586798563212572,"all"
"MS","1977","1",0.629452195781871,"all"
"MO","1977","1",0.586701217526379,"all"
"MT","1977","1",0.615234624017599,"all"
"NE","1977","1",0.588540029454111,"all"
"NV","1977","1",0.619656875024922,"all"
"NH","1977","1",0.592781388749184,"all"
"NJ","1977","1",0.612046535634222,"all"
"NM","1977","1",0.613369164545337,"all"
"NY","1977","1",0.610540058936433,"all"
"NC","1977","1",0.630877570996508,"all"
"ND","1977","1",0.586144061215664,"all"
"OH","1977","1",0.60822270461712,"all"
"OK","1977","1",0.637317407017402,"all"
"OR","1977","1",0.612693573737003,"all"
"PA","1977","1",0.615612776684333,"all"
"RI","1977","1",0.591169666466858,"all"
"SC","1977","1",0.630368075917007,"all"
"SD","1977","1",0.587360925346662,"all"
"TN","1977","1",0.628902014606683,"all"
"TX","1977","1",0.634103741431227,"all"
"UT","1977","1",0.613104570650307,"all"
"VT","1977","1",0.591822881610697,"all"
"VA","1977","1",0.628723101608687,"all"
"WA","1977","1",0.613068666905261,"all"
"WV","1977","1",0.634555053810854,"all"
"WI","1977","1",0.60769881703876,"all"
"WY","1977","1",0.616377802074569,"all"
"all","1977","1",0.613903744512525,"all"
"AL","1978","1",0.627794526232779,"all"
"AK","1978","1",0.612693158030259,"all"
"AZ","1978","1",0.61159614954695,"all"
"AR","1978","1",0.636533274051902,"all"
"CA","1978","1",0.608442908804075,"all"
"CO","1978","1",0.609084640401427,"all"
"CT","1978","1",0.588049547771189,"all"
"DE","1978","1",0.63063144192246,"all"
"DC","1978","1",0.600925566331763,"all"
"FL","1978","1",0.630892566193417,"all"
"GA","1978","1",0.628544342997476,"all"
"HI","1978","1",0.607933061732826,"all"
"ID","1978","1",0.614268740016746,"all"
"IL","1978","1",0.603358161925238,"all"
"IN","1978","1",0.607085964196027,"all"
"IA","1978","1",0.587748698701719,"all"
"KS","1978","1",0.58501752078265,"all"
"KY","1978","1",0.62702161772147,"all"
"LA","1978","1",0.634631684320402,"all"
"ME","1978","1",0.593221123621255,"all"
"MD","1978","1",0.62772071268569,"all"
"MA","1978","1",0.588353502759556,"all"
"MI","1978","1",0.605776893794024,"all"
"MN","1978","1",0.584773900813179,"all"
"MS","1978","1",0.627543616614525,"all"
"MO","1978","1",0.584814866811946,"all"
"MT","1978","1",0.61325660461035,"all"
"NE","1978","1",0.586422928243025,"all"
"NV","1978","1",0.617717529670579,"all"
"NH","1978","1",0.590781921024589,"all"
"NJ","1978","1",0.610030249373588,"all"
"NM","1978","1",0.611454213762249,"all"
"NY","1978","1",0.608503886572399,"all"
"NC","1978","1",0.629040284591099,"all"
"ND","1978","1",0.5840398233062,"all"
"OH","1978","1",0.606350306386812,"all"
"OK","1978","1",0.635484220826536,"all"
"OR","1978","1",0.610700814152892,"all"
"PA","1978","1",0.613705024128261,"all"
"RI","1978","1",0.589040787703024,"all"
"SC","1978","1",0.628516870347593,"all"
"SD","1978","1",0.585385048262414,"all"
"TN","1978","1",0.627107590267826,"all"
"TX","1978","1",0.63219737706737,"all"
"UT","1978","1",0.611141163727449,"all"
"VT","1978","1",0.589797175693933,"all"
"VA","1978","1",0.626698952899913,"all"
"WA","1978","1",0.611031765099184,"all"
"WV","1978","1",0.632830251042555,"all"
"WI","1978","1",0.605791928367158,"all"
"WY","1978","1",0.614463203553132,"all"
"all","1978","1",0.612019980303351,"all"
"AL","1979","1",0.586636824468015,"all"
"AK","1979","1",0.57098407132733,"all"
"AZ","1979","1",0.569888612707037,"all"
"AR","1979","1",0.59582730769584,"all"
"CA","1979","1",0.566445280905224,"all"
"CO","1979","1",0.567087265383096,"all"
"CT","1979","1",0.545527685538243,"all"
"DE","1979","1",0.589653390113824,"all"
"DC","1979","1",0.557514847348342,"all"
"FL","1979","1",0.589877414125532,"all"
"GA","1979","1",0.587442770816802,"all"
"HI","1979","1",0.565987693474149,"all"
"ID","1979","1",0.572511818366048,"all"
"IL","1979","1",0.561317744593961,"all"
"IN","1979","1",0.565293535620587,"all"
"IA","1979","1",0.545370298892019,"all"
"KS","1979","1",0.542444850601255,"all"
"KY","1979","1",0.585995230916964,"all"
"LA","1979","1",0.593748735082373,"all"
"ME","1979","1",0.551077773258146,"all"
"MD","1979","1",0.586457557881762,"all"
"MA","1979","1",0.545789687052787,"all"
"MI","1979","1",0.563948657321283,"all"
"MN","1979","1",0.542273860649094,"all"
"MS","1979","1",0.586335717206501,"all"
"MO","1979","1",0.542434122763032,"all"
"MT","1979","1",0.571538197663353,"all"
"NE","1979","1",0.54386345133501,"all"
"NV","1979","1",0.576159107012919,"all"
"NH","1979","1",0.548438066928529,"all"
"NJ","1979","1",0.568170885036033,"all"
"NM","1979","1",0.569728826450482,"all"
"NY","1979","1",0.566578618425707,"all"
"NC","1979","1",0.587949851949534,"all"
"ND","1979","1",0.541418041522015,"all"
"OH","1979","1",0.564510624364237,"all"
"OK","1979","1",0.594650219165471,"all"
"OR","1979","1",0.568886960027703,"all"
"PA","1979","1",0.572048249214993,"all"
"RI","1979","1",0.546498636799727,"all"
"SC","1979","1",0.5873992739999,"all"
"SD","1979","1",0.542927560024231,"all"
"TN","1979","1",0.585988072269507,"all"
"TX","1979","1",0.591164322605338,"all"
"UT","1979","1",0.569364645654444,"all"
"VT","1979","1",0.54741085303969,"all"
"VA","1979","1",0.585366421856097,"all"
"WA","1979","1",0.5691860544671,"all"
"WV","1979","1",0.591979254620672,"all"
"WI","1979","1",0.563909771083528,"all"
"WY","1979","1",0.572840042281195,"all"
"all","1979","1",0.570376647436976,"all"
"AL","1980","1",0.627267208324094,"all"
"AK","1980","1",0.611983572874663,"all"
"AZ","1980","1",0.611032606002708,"all"
"AR","1980","1",0.636232713281994,"all"
"CA","1980","1",0.607518864805262,"all"
"CO","1980","1",0.608071663376336,"all"
"CT","1980","1",0.587112694329776,"all"
"DE","1980","1",0.630186086469301,"all"
"DC","1980","1",0.597471681403824,"all"
"FL","1980","1",0.630391529097379,"all"
"GA","1980","1",0.6280551404926,"all"
"HI","1980","1",0.607070666917255,"all"
"ID","1980","1",0.613492518794989,"all"
"IL","1980","1",0.602620462150631,"all"
"IN","1980","1",0.606653070276442,"all"
"IA","1980","1",0.587146923283539,"all"
"KS","1980","1",0.584127148931121,"all"
"KY","1980","1",0.626836102952278,"all"
"LA","1980","1",0.63409990665344,"all"
"ME","1980","1",0.592844234337154,"all"
"MD","1980","1",0.626922188510629,"all"
"MA","1980","1",0.587311377408336,"all"
"MI","1980","1",0.605346120490116,"all"
"MN","1980","1",0.584047413209874,"all"
"MS","1980","1",0.626926056103601,"all"
"MO","1980","1",0.584352699835147,"all"
"MT","1980","1",0.612549739101669,"all"
"NE","1980","1",0.585511703670082,"all"
"NV","1980","1",0.617091636436585,"all"
"NH","1980","1",0.590100557421598,"all"
"NJ","1980","1",0.609246358169395,"all"
"NM","1980","1",0.610878694743479,"all"
"NY","1980","1",0.607674197812429,"all"
"NC","1980","1",0.628552623752446,"all"
"ND","1980","1",0.583163818313298,"all"
"OH","1980","1",0.605859892094131,"all"
"OK","1980","1",0.634980521068975,"all"
"OR","1980","1",0.609980698724421,"all"
"PA","1980","1",0.613123828292883,"all"
"RI","1980","1",0.588092833155485,"all"
"SC","1980","1",0.628005745198113,"all"
"SD","1980","1",0.584748283638258,"all"
"TN","1980","1",0.626706989973476,"all"
"TX","1980","1",0.631573249882417,"all"
"UT","1980","1",0.610477762634116,"all"
"VT","1980","1",0.589065073963461,"all"
"VA","1980","1",0.625863450872623,"all"
"WA","1980","1",0.610224537041879,"all"
"WV","1980","1",0.632543546339221,"all"
"WI","1980","1",0.605238330938734,"all"
"WY","1980","1",0.613882278663421,"all"
"all","1980","1",0.611491102720304,"all"
"AL","1981","1",0.574458902916646,"all"
"AK","1981","1",0.558450962647803,"all"
"AZ","1981","1",0.55738923458337,"all"
"AR","1981","1",0.584042575132663,"all"
"CA","1981","1",0.553682674476491,"all"
"CO","1981","1",0.554378221533855,"all"
"CT","1981","1",0.532552022127721,"all"
"DE","1981","1",0.577424241807219,"all"
"DC","1981","1",0.542922393233049,"all"
"FL","1981","1",0.577697774451986,"all"
"GA","1981","1",0.575358784087279,"all"
"HI","1981","1",0.553380488313776,"all"
"ID","1981","1",0.560177456710058,"all"
"IL","1981","1",0.548691433860996,"all"
"IN","1981","1",0.553051413681188,"all"
"IA","1981","1",0.532909455960556,"all"
"KS","1981","1",0.529709330471902,"all"
"KY","1981","1",0.574214198313833,"all"
"LA","1981","1",0.581816768132723,"all"
"ME","1981","1",0.538773398689959,"all"
"MD","1981","1",0.57378632174626,"all"
"MA","1981","1",0.532724528216978,"all"
"MI","1981","1",0.551604896928308,"all"
"MN","1981","1",0.529622950615319,"all"
"MS","1981","1",0.57416186216253,"all"
"MO","1981","1",0.530059179030556,"all"
"MT","1981","1",0.559222503797643,"all"
"NE","1981","1",0.531212050300786,"all"
"NV","1981","1",0.56390441886091,"all"
"NH","1981","1",0.535742418331739,"all"
"NJ","1981","1",0.555462487093512,"all"
"NM","1981","1",0.557243265946679,"all"
"NY","1981","1",0.553959438328989,"all"
"NC","1981","1",0.575899906114729,"all"
"ND","1981","1",0.528805077944612,"all"
"OH","1981","1",0.552190996895037,"all"
"OK","1981","1",0.58260835885618,"all"
"OR","1981","1",0.556468884319892,"all"
"PA","1981","1",0.559663961045342,"all"
"RI","1981","1",0.533696783967201,"all"
"SC","1981","1",0.575429969011174,"all"
"SD","1981","1",0.530501951796673,"all"
"TN","1981","1",0.573946955877369,"all"
"TX","1981","1",0.578991383994805,"all"
"UT","1981","1",0.556909983637285,"all"
"VT","1981","1",0.534848040916359,"all"
"VA","1981","1",0.572870799711371,"all"
"WA","1981","1",0.556524484160324,"all"
"WV","1981","1",0.580235655711332,"all"
"WI","1981","1",0.551624426469331,"all"
"WY","1981","1",0.560686617245271,"all"
"all","1981","1",0.558067081483457,"all"
"AL","1982","1",0.654400441660581,"all"
"AK","1982","1",0.639241651051125,"all"
"AZ","1982","1",0.638297082749467,"all"
"AR","1982","1",0.663443987670783,"all"
"CA","1982","1",0.634769189292398,"all"
"CO","1982","1",0.635440601014747,"all"
"CT","1982","1",0.61463961350643,"all"
"DE","1982","1",0.656973411680009,"all"
"DC","1982","1",0.624083795277114,"all"
"FL","1982","1",0.65733791347131,"all"
"GA","1982","1",0.655268501005684,"all"
"HI","1982","1",0.63453695166134,"all"
"ID","1982","1",0.641180599261624,"all"
"IL","1982","1",0.630116800541006,"all"
"IN","1982","1",0.634457080670964,"all"
"IA","1982","1",0.615364394569523,"all"
"KS","1982","1",0.612167998366483,"all"
"KY","1982","1",0.654424697302465,"all"
"LA","1982","1",0.661340066475542,"all"
"ME","1982","1",0.620968271340392,"all"
"MD","1982","1",0.65336920048544,"all"
"MA","1982","1",0.61475774915128,"all"
"MI","1982","1",0.633006772384466,"all"
"MN","1982","1",0.612097919205022,"all"
"MS","1982","1",0.654162247167599,"all"
"MO","1982","1",0.612690484663776,"all"
"MT","1982","1",0.640210425912339,"all"
"NE","1982","1",0.613701107705694,"all"
"NV","1982","1",0.644630187787858,"all"
"NH","1982","1",0.617846707171913,"all"
"NJ","1982","1",0.636368842259178,"all"
"NM","1982","1",0.638184651491326,"all"
"NY","1982","1",0.635068200102353,"all"
"NC","1982","1",0.655812700942666,"all"
"ND","1982","1",0.611489318938036,"all"
